fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,np_100,n_nub,p_sol,np_001,ta_min,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,nw_55,w_racha,nw_91,w_rec,w_med,ts_20,ts_10,ts_50
1944-13,3195,52.4(12/sep),,62.0,1.0,98.0,8.3,958.5(17/ene),1017.7,940.9,7.9,36.0(13/ago),21.5,40.0,0.0,,11.0,,68.0,77.0,-7.2(25/feb),100.0,2.0,19.0,10933.0,394.7,85.0,17.0,56.0,2.7,7.0,13.3,18.7,0.0,911.0(28/feb),55.0,,,,,10.0,,,
1945-1,3195,8.6(13),9.0,78.0,0.0,18.0,5.6,951.0(02),1017.7,937.7,-1.6,12.8(28),4.0,0.0,0.0,7.0,0.0,15.0,57.0,9.0,-10.1(16),57.0,0.0,1.0,,27.9,9.0,1.0,19.0,-3.0,4.0,2.0,5.6,0.0,922.1(13),4.0,,,,296.0,19.0,,,
1945-2,3195,0.4(15),2.0,74.0,0.0,14.0,7.8,957.1(27),1029.1,949.7,1.9,17.6(28),4.8,0.0,2.0,12.0,0.0,13.0,72.0,2.0,-0.8(03),77.0,0.0,5.0,435.0,0.6,3.0,0.0,2.0,7.5,0.0,7.5,13.1,0.0,942.5(15),0.0,,,,144.0,5.0,,,
1945-3,3195,12.7(24),4.0,56.0,0.0,7.0,7.9,953.4(01),1024.7,946.8,4.6,22.1(30),7.8,0.0,0.0,16.0,1.0,11.0,66.0,4.0,0.4(06),76.0,0.0,1.0,1081.0,20.1,5.0,0.0,0.0,10.4,0.0,11.2,17.6,0.0,927.4(25),3.0,3.0,14/20.3(23),0.0,209.0,10.0,,,
1945-4,3195,0.5(30),5.0,53.0,0.0,7.0,9.1,947.5(01),1016.9,941.0,9.9,30.1(21),14.7,1.0,0.0,6.0,0.0,19.0,68.0,3.0,4.7(28),102.0,0.0,0.0,1440.0,1.2,7.0,2.0,0.0,15.8,0.0,16.5,23.1,0.0,932.6(11),0.0,8.0,05/21.9(08),0.0,289.0,16.0,,,
1945-5,3195,8.9(24),5.0,52.0,0.0,11.0,10.6,945.8(14),1012.7,937.4,10.8,31.8(08),15.2,2.0,0.0,4.0,0.0,22.0,73.0,7.0,1.0(02),107.0,0.0,0.0,1146.0,19.1,12.0,0.0,0.0,14.7,0.0,17.2,23.6,0.0,928.7(28),3.0,,,,293.0,17.0,,,
1945-6,3195,11.0(18),4.0,56.0,0.0,7.0,11.0,947.9(10),1015.0,940.8,15.7,35.3(25),21.0,13.0,0.0,7.0,2.0,19.0,73.0,8.0,9.8(01),156.0,0.0,0.0,1215.0,40.7,9.0,5.0,0.0,16.0,0.0,22.2,28.6,0.0,933.9(28),7.0,,,,286.0,15.0,,,
1945-7,3195,0.4(14),0.0,45.0,0.0,0.0,12.4,948.3(16),1013.0,939.6,17.5,38.3(23),22.2,23.0,0.0,17.0,0.0,13.0,84.0,1.0,12.2(15),149.0,0.0,0.0,1600.0,0.4,2.0,0.0,0.0,23.7,0.0,24.7,31.9,0.0,930.6(05),0.0,,,,253.0,13.0,,,
1945-8,3195,3.0(07),1.0,48.0,0.0,7.0,11.9,945.0(31),1011.3,937.5,15.9,35.4(05),21.8,15.0,0.0,9.0,0.0,21.0,86.0,3.0,11.0(08),138.0,0.0,0.0,1617.0,6.2,5.0,1.0,0.0,21.9,0.0,22.6,29.3,0.0,929.3(06),2.0,5.0,05/20.0(06),0.0,300.0,16.0,,,
1945-9,3195,1.0(06),0.0,40.0,0.0,3.0,9.4,949.4(27),1016.8,942.5,16.0,35.5(07),20.8,18.0,0.0,14.0,0.0,16.0,75.0,1.0,7.0(27),114.0,0.0,0.0,1165.0,1.0,3.0,0.0,0.0,21.3,0.0,22.8,29.6,0.0,936.7(05),1.0,0.0,25/15.0(03),0.0,260.0,12.0,,,
1945-10,3195,7.8(28),6.0,57.0,0.0,3.0,7.4,951.0(12),1018.2,942.0,10.5,25.8(01),14.6,0.0,0.0,9.0,0.0,16.0,66.0,7.0,3.3(31),102.0,0.0,1.0,1277.0,15.5,8.0,0.0,0.0,10.1,0.0,16.0,21.4,0.0,920.3(28),3.0,,,,241.0,11.0,,,
1945-11,3195,20.8(18),10.0,78.0,0.0,10.0,4.7,948.1(07),1015.6,938.0,7.2,20.0(09),12.4,0.0,1.0,6.0,5.0,14.0,47.0,13.0,0.4(13),99.0,0.0,5.0,377.0,88.2,16.0,1.0,0.0,10.8,0.0,10.5,13.8,0.0,928.9(18),11.0,2.0,16/18.9(17),0.0,200.0,10.0,,,
1945-12,3195,28.0(18),8.0,77.0,0.0,13.0,4.7,951.7(26),1017.9,939.6,3.7,14.3(26),9.8,0.0,1.0,9.0,3.0,14.0,51.0,10.0,-1.8(14),78.0,0.0,6.0,343.0,84.7,11.0,0.0,6.0,5.6,0.0,6.9,10.1,0.0,906.6(20),7.0,11.0,23/29.4(18),3.0,261.0,13.0,,,
1945-13,3195,28.0(18/dic),54.0,60.0,0.0,100.0,8.5,957.1(27/feb),1017.4,941.1,9.3,38.3(23/jul),22.2,72.0,4.0,116.0,11.0,193.0,68.0,68.0,-10.1(16/ene),105.0,0.0,19.0,,305.6,90.0,10.0,27.0,-3.0,4.0,15.0,20.6,0.0,906.6(20/dic),41.0,,,,253.0,13.0,,,
1946-1,3195,6.5(19),7.0,75.0,0.0,8.0,5.2,953.1(10),1023.3,943.2,0.4,11.0(30),6.4,0.0,1.0,7.0,0.0,17.0,53.0,8.0,-5.6(17),60.0,0.0,7.0,,15.3,6.0,0.0,17.0,-1.5,4.0,3.4,6.4,0.0,929.3(18),4.0,3.0,36/21.1(16),0.0,239.0,11.0,,,
1946-2,3195,13.1(27),4.0,64.0,1.0,12.0,7.6,956.1(07),1024.2,945.1,2.4,16.0(08),6.2,0.0,0.0,18.0,1.0,6.0,72.0,5.0,-1.0(23),65.0,0.0,3.0,372.0,24.5,4.0,1.0,4.0,6.4,0.0,7.4,12.4,0.0,918.2(28),4.0,4.0,02/18.9(21),0.0,202.0,7.0,,,
1946-3,3195,6.3(26),13.0,65.0,0.0,6.0,5.0,952.9(21),1014.2,936.3,5.0,20.6(25),10.6,0.0,0.0,2.0,0.0,16.0,42.0,14.0,-2.2(03),73.0,0.0,4.0,479.0,30.1,13.0,0.0,3.0,6.1,2.0,9.0,13.0,0.0,919.3(02),8.0,8.0,02/21.4(02),0.0,272.0,16.0,,,
1946-4,3195,21.6(03),18.0,71.0,0.0,5.0,4.5,948.6(17),1013.6,936.6,7.9,21.5(17),12.7,0.0,0.0,0.0,3.0,12.0,34.0,24.0,2.2(23),96.0,0.0,3.0,436.0,114.1,28.0,2.0,0.0,11.6,0.0,11.6,15.4,0.0,924.7(26),18.0,10.0,07/19.2(19),0.0,342.0,19.0,,,
1946-5,3195,21.6(06),19.0,67.0,0.0,14.0,6.3,941.7(07),1011.3,934.8,8.2,21.7(31),10.8,0.0,0.0,0.0,2.0,12.0,43.0,18.0,5.3(07),99.0,0.0,9.0,474.0,71.0,18.0,2.0,0.0,12.5,0.0,12.7,17.2,0.0,926.2(01),11.0,5.0,25/24.2(01),0.0,308.0,15.0,,,
1946-6,3195,3.0(08),1.0,46.0,0.0,0.0,11.7,949.7(13),1016.8,942.0,13.6,33.8(28),18.7,8.0,0.0,16.0,0.0,13.0,78.0,5.0,7.0(14),112.0,0.0,0.0,1155.0,9.5,6.0,1.0,0.0,19.2,0.0,20.1,26.5,0.0,933.4(01),4.0,11.0,07/20.0(21),0.0,278.0,13.0,,,
1946-7,3195,0.0(--),0.0,35.0,0.0,0.0,12.8,949.2(01),1015.1,941.4,16.8,36.7(25),21.3,22.0,0.0,25.0,0.0,6.0,87.0,0.0,11.0(08),106.0,0.0,0.0,1737.0,0.0,1.0,0.0,0.0,25.5,0.0,24.2,31.5,0.0,933.8(16),0.0,7.0,05/18.6(08),0.0,310.0,11.0,,,
1946-8,3195,0.1(18),0.0,37.0,0.0,1.0,11.6,946.3(19),1013.3,939.4,17.2,36.5(04),22.7,13.0,0.0,22.0,0.0,9.0,84.0,1.0,10.9(19),107.0,0.0,0.0,1554.0,0.1,3.0,0.0,0.0,22.4,0.0,23.6,30.0,0.0,932.2(28),0.0,3.0,27/23.9(05),0.0,282.0,11.0,,,
1946-9,3195,7.7(04),,50.0,0.0,1.0,9.1,947.5(22),1016.7,941.8,14.9,30.6(23),17.7,3.0,0.0,,0.0,,73.0,5.0,8.4(30),118.0,0.0,0.0,892.0,9.9,6.0,0.0,0.0,19.5,0.0,20.4,25.9,0.0,934.1(04),1.0,2.0,23/16.4(03),0.0,263.0,7.0,,,
1946-10,3195,8.0(02),9.0,62.0,0.0,1.0,6.1,948.5(04),1014.9,938.7,10.8,27.7(04),15.6,0.0,0.0,4.0,0.0,18.0,54.0,8.0,6.0(24),106.0,0.0,0.0,722.0,12.6,10.0,1.0,0.0,14.4,0.0,15.4,20.0,0.0,928.6(30),2.0,2.0,25/18.9(02),0.0,202.0,6.0,,,
1946-11,3195,6.5(24),4.0,67.0,0.0,1.0,6.1,950.2(30),1016.6,938.5,4.7,18.0(04),11.6,0.0,0.0,11.0,0.0,15.0,60.0,8.0,-0.4(14),76.0,0.0,0.0,441.0,16.8,10.0,0.0,2.0,8.0,0.0,8.8,12.8,0.0,925.5(16),4.0,5.0,36/18.6(08),0.0,246.0,11.0,,,
1946-12,3195,9.0(23),6.0,70.0,0.0,8.0,5.2,952.9(01),1020.8,941.2,0.0,12.5(15),7.4,0.0,2.0,7.0,0.0,18.0,55.0,9.0,-6.5(18),60.0,0.0,3.0,401.0,16.4,6.0,0.0,13.0,2.0,2.0,4.2,8.3,0.0,929.0(08),5.0,11.0,27/23.9(08),0.0,265.0,11.0,,,
1946-13,3195,21.6(03/abr),,59.0,1.0,57.0,7.6,956.1(07/feb),1016.7,939.9,8.5,36.7(25/jul),22.7,46.0,3.0,,6.0,,61.0,105.0,-6.5(18/dic),90.0,0.0,29.0,,320.3,111.0,7.0,39.0,-1.5,8.0,13.4,18.3,0.0,918.2(28/feb),61.0,71.0,25/24.2(01/may),0.0,267.0,12.0,,,
1947-1,3195,7.6(04),10.0,77.0,0.0,11.0,4.0,952.1(17),1018.7,939.2,0.6,15.6(18),8.5,0.0,1.0,7.0,0.0,14.0,41.0,11.0,-5.2(30),66.0,0.0,9.0,,31.0,6.0,0.0,13.0,-0.3,4.0,4.0,7.3,0.0,917.5(25),7.0,2.0,05/20.6(24),0.0,212.0,7.0,,,
1947-2,3195,20.3(16),19.0,80.0,1.0,10.0,2.7,940.9(15),1006.9,928.9,3.2,14.9(14),9.5,0.0,3.0,0.0,5.0,9.0,25.0,25.0,-1.9(01),78.0,0.0,5.0,281.0,128.7,23.0,0.0,4.0,-0.6,2.0,6.1,9.0,0.0,914.5(04),19.0,11.0,27/22.5(07),0.0,346.0,18.0,,,
1947-3,3195,51.7(04),16.0,75.0,0.0,3.0,4.8,947.3(09),1012.6,935.2,6.4,22.1(16),12.0,0.0,0.0,0.0,5.0,15.0,40.0,17.0,0.4(01),92.0,1.0,2.0,536.0,123.8,19.0,0.0,0.0,6.6,1.0,10.1,13.7,0.0,917.7(28),13.0,16.0,27/22.2(22),0.0,357.0,20.0,,,
1947-4,3195,16.7(17),5.0,55.0,1.0,1.0,9.3,956.7(06),1021.7,945.0,8.6,29.2(29),15.7,0.0,0.0,13.0,2.0,12.0,70.0,7.0,1.0(05),91.0,0.0,0.0,1153.0,38.9,6.0,0.0,0.0,9.6,0.0,14.7,20.7,0.0,929.9(01),5.0,8.0,27/20.6(01),0.0,295.0,14.0,,,
1947-5,3195,35.9(08),12.0,58.0,2.0,0.0,8.1,944.7(21),1012.2,936.5,10.6,31.8(29),19.5,3.0,0.0,0.0,2.0,16.0,55.0,6.0,4.0(03),106.0,1.0,0.0,1222.0,59.3,10.0,2.0,0.0,9.7,0.0,16.0,21.3,0.0,921.0(01),5.0,7.0,23/25.3(01),1.0,315.0,13.0,,,
1947-6,3195,10.8(03),3.0,44.0,0.0,0.0,11.6,950.2(08),1014.5,940.3,16.4,34.1(22),20.2,15.0,0.0,13.0,2.0,14.0,77.0,5.0,10.2(04),119.0,0.0,0.0,1906.0,37.0,5.0,3.0,0.0,19.7,0.0,22.5,28.6,0.0,931.5(11),4.0,4.0,18/19.2(11),0.0,305.0,11.0,,,
1947-7,3195,51.0(03),3.0,40.0,0.0,0.0,11.9,946.3(04),1012.9,939.6,19.2,36.0(25),22.7,23.0,0.0,21.0,1.0,7.0,81.0,4.0,13.2(09),130.0,1.0,0.0,2103.0,54.8,6.0,5.0,0.0,26.5,0.0,25.4,31.5,0.0,933.3(18),3.0,7.0,07/20.6(30),0.0,263.0,8.0,,,
1947-8,3195,53.2(31),1.0,44.0,0.0,0.0,10.7,944.7(02),1013.4,939.5,16.9,35.5(01),22.7,12.0,0.0,13.0,1.0,17.0,77.0,4.0,13.6(09),126.0,1.0,0.0,1891.0,63.0,7.0,3.0,0.0,24.0,0.0,23.1,29.3,0.0,932.1(31),3.0,3.0,36/18.3(31),0.0,282.0,8.0,,,
1947-9,3195,12.1(19),5.0,60.0,0.0,0.0,7.5,953.0(21),1017.3,942.0,14.2,29.8(12),18.5,0.0,0.0,4.0,2.0,21.0,60.0,11.0,7.0(26),133.0,0.0,0.0,935.0,33.1,12.0,3.0,0.0,16.3,0.0,19.1,23.9,0.0,933.1(01),7.0,,,,261.0,9.0,,,
1947-10,3195,45.5(01),8.0,73.0,0.0,3.0,7.1,949.3(12),1018.3,941.8,11.3,22.1(15),15.4,0.0,1.0,8.0,3.0,15.0,64.0,7.0,6.9(25),124.0,1.0,1.0,458.0,70.1,9.0,2.0,0.0,13.6,0.0,15.2,19.1,0.0,929.0(30),5.0,0.0,27/12.5(01),0.0,201.0,7.0,,,
1947-11,3195,16.5(30),3.0,68.0,0.0,1.0,7.4,956.1(22),1020.5,942.9,6.4,22.1(18),13.6,0.0,0.0,19.0,1.0,8.0,74.0,5.0,-1.2(29),91.0,0.0,1.0,509.0,24.7,3.0,0.0,2.0,0.8,2.0,11.2,16.0,0.0,911.3(30),4.0,,,,173.0,9.0,,,
1947-12,3195,7.8(29),4.0,74.0,0.0,12.0,6.6,953.5(22),1021.8,942.1,0.3,13.7(30),7.6,0.0,2.0,20.0,0.0,7.0,71.0,6.0,-3.0(20),64.0,0.0,9.0,,26.1,6.0,0.0,14.0,-1.1,0.0,4.4,8.5,0.0,914.2(01),6.0,,,,226.0,13.0,,,
1947-13,3195,53.2(31/ago),89.0,62.0,4.0,41.0,7.6,956.7(06/abr),1015.9,939.4,9.5,36.0(25/jul),22.7,53.0,7.0,118.0,24.0,155.0,61.0,108.0,-5.2(30/ene),102.0,5.0,27.0,,690.5,112.0,18.0,33.0,-1.1,9.0,14.3,19.1,0.0,911.3(30/nov),81.0,,,,270.0,11.0,,,
1948-1,3195,19.3(26),12.0,79.0,0.0,8.0,4.1,955.5(13),1017.4,938.6,3.3,12.4(29),10.0,0.0,3.0,5.0,1.0,14.0,43.0,15.0,-2.6(18),78.0,0.0,9.0,355.0,70.1,16.0,1.0,4.0,5.8,1.0,6.4,9.4,0.0,914.2(27),11.0,,,,299.0,19.0,,,
1948-2,3195,12.8(23),11.0,74.0,0.0,14.0,5.4,958.6(02),1021.5,942.9,4.1,18.6(13),8.5,0.0,2.0,9.0,1.0,9.0,50.0,9.0,-4.3(22),81.0,0.0,10.0,365.0,39.7,7.0,0.0,3.0,2.7,3.0,8.3,12.4,0.0,924.3(21),7.0,,,,274.0,9.0,,,
1948-3,3195,11.5(26),6.0,59.0,0.0,0.0,7.1,959.8(08),1025.7,948.0,7.4,22.0(16),9.7,0.0,0.0,16.0,1.0,9.0,59.0,6.0,4.2(04),83.0,0.0,0.0,733.0,14.9,8.0,0.0,0.0,11.0,0.0,12.6,17.7,0.0,933.1(30),2.0,2.0,11/16.9(04),0.0,221.0,11.0,,,
1948-4,3195,33.1(28),8.0,62.0,4.0,1.0,7.9,947.7(26),1013.9,937.0,7.3,23.7(08),11.2,0.0,,4.0,2.0,18.0,59.0,12.0,2.6(02),87.0,1.0,,724.0,71.4,9.0,2.0,0.0,10.3,0.0,12.1,17.0,,925.8(16),11.0,14.0,05/18.9(14),0.0,308.0,17.0,,,
1948-5,3195,12.8(16),12.0,65.0,2.0,1.0,7.0,944.3(22),1013.1,937.0,10.5,23.8(14),13.7,0.0,1.0,1.0,1.0,18.0,48.0,13.0,3.7(03),111.0,0.0,0.0,650.0,46.4,12.0,0.0,0.0,12.1,0.0,15.0,19.4,0.0,929.8(12),10.0,5.0,02/20.3(12),0.0,264.0,15.0,,,
1948-6,3195,3.0(08),2.0,43.0,0.0,0.0,12.4,947.9(25),1015.6,941.2,15.3,33.0(27),19.9,9.0,0.0,13.0,0.0,15.0,83.0,2.0,10.7(20),112.0,0.0,0.0,1364.0,3.6,3.0,0.0,0.0,21.7,0.0,21.6,27.8,0.0,933.3(30),1.0,6.0,05/19.2(25),0.0,232.0,13.0,,,
1948-7,3195,2.3(14),2.0,34.0,0.0,0.0,13.2,948.1(03),1014.5,940.7,16.8,35.2(26),21.1,17.0,0.0,19.0,0.0,10.0,90.0,1.0,10.4(01),99.0,0.0,0.0,1748.0,2.3,1.0,1.0,0.0,23.0,0.0,23.6,30.4,0.0,933.5(17),1.0,4.0,20/18.6(22),0.0,228.0,9.0,,,
1948-8,3195,7.6(09),1.0,39.0,0.0,0.0,12.4,945.0(23),1014.0,940.2,17.0,35.5(26),22.0,15.0,0.0,19.0,0.0,11.0,90.0,2.0,12.7(09),116.0,0.0,0.0,1826.0,9.1,3.0,1.0,0.0,24.3,0.0,23.4,29.7,0.0,932.6(07),2.0,4.0,20/17.5(06),0.0,216.0,9.0,,,
1948-9,3195,6.1(23),3.0,48.0,1.0,1.0,9.6,950.1(30),1017.0,942.1,14.4,32.5(09),19.2,5.0,0.0,13.0,0.0,14.0,77.0,5.0,9.2(05),118.0,0.0,0.0,1245.0,11.0,4.0,1.0,0.0,21.0,0.0,20.5,26.5,0.0,931.7(03),3.0,,,,173.0,5.0,,,
1948-10,3195,11.3(30),5.0,62.0,0.0,1.0,7.1,950.6(02),1017.8,941.3,10.2,26.2(01),15.2,0.0,0.0,8.0,1.0,18.0,63.0,7.0,2.6(28),103.0,0.0,2.0,786.0,33.6,8.0,0.0,0.0,8.4,0.0,14.9,19.4,0.0,933.4(30),6.0,7.0,07/20.6(20),0.0,,10.0,,,
1948-11,3195,0.2(02),4.0,62.0,0.0,6.0,7.4,955.7(13),1025.7,947.4,6.0,19.1(03),12.3,0.0,0.0,13.0,0.0,13.0,74.0,1.0,2.4(12),81.0,0.0,0.0,534.0,0.2,1.0,0.0,0.0,11.7,0.0,10.8,15.6,0.0,940.3(06),0.0,0.0,29/12.2(08),0.0,147.0,5.0,,,
1948-12,3195,19.4(11),13.0,79.0,0.0,6.0,3.5,955.0(29),1022.8,943.8,4.5,15.7(07),8.7,0.0,0.0,5.0,2.0,13.0,37.0,11.0,0.5(19),82.0,0.0,8.0,367.0,45.5,14.0,0.0,0.0,3.7,0.0,7.3,10.0,0.0,922.5(12),7.0,3.0,18/18.6(11),0.0,210.0,11.0,,,
1948-13,3195,33.1(28/abr),79.0,59.0,7.0,38.0,8.1,959.8(08/mar),1018.3,941.7,9.7,35.5(26/ago),22.0,46.0,,125.0,9.0,162.0,64.0,84.0,-4.3(22/feb),96.0,1.0,,10697.0,347.8,86.0,6.0,7.0,2.7,4.0,14.7,19.6,,914.2(27/ene),61.0,,,,,11.0,,,
1949-1,3195,2.8(01),8.0,65.0,0.0,6.0,6.4,957.1(14),1025.7,946.3,2.3,15.8(17),6.9,0.0,1.0,13.0,0.0,10.0,66.0,4.0,-2.3(31),63.0,0.0,8.0,839.0,4.1,4.0,0.0,4.0,4.9,1.0,6.5,10.5,0.0,917.7(02),2.0,,,,,11.0,,,
1949-2,3195,4.3(21),6.0,57.0,0.0,2.0,7.4,957.4(22),1027.9,948.7,3.2,17.6(25),8.2,0.0,0.0,13.0,0.0,9.0,69.0,3.0,-3.0(01),62.0,0.0,2.0,599.0,4.7,4.0,0.0,6.0,8.1,0.0,8.3,13.3,0.0,937.8(11),1.0,3.0,05/19.4(15),0.0,208.0,10.0,,,
1949-3,3195,13.0(28),14.0,58.0,0.0,0.0,6.2,950.7(01),1017.5,939.6,4.5,19.8(14),9.5,0.0,0.0,11.0,1.0,6.0,52.0,13.0,-2.4(04),70.0,0.0,1.0,820.0,34.3,13.0,0.0,5.0,9.7,0.0,9.4,14.2,0.0,926.9(09),7.0,9.0,07/18.9(22),0.0,255.0,14.0,,,
1949-4,3195,7.3(22),9.0,46.0,0.0,0.0,8.2,951.3(04),1018.2,941.9,10.1,27.9(15),13.5,0.0,0.0,3.0,0.0,18.0,62.0,7.0,6.5(27),80.0,0.0,0.0,1026.0,18.1,9.0,0.0,0.0,14.5,0.0,15.9,21.6,0.0,930.6(21),5.0,13.0,05/21.4(25),0.0,287.0,18.0,,,
1949-5,3195,13.3(28),6.0,52.0,0.0,1.0,9.3,944.5(20),1012.4,936.7,10.6,29.5(27),16.8,0.0,0.0,6.0,1.0,19.0,64.0,10.0,4.5(01),94.0,0.0,3.0,926.0,52.6,11.0,2.0,0.0,12.7,0.0,16.0,21.3,0.0,927.7(15),10.0,7.0,36/18.9(01),0.0,300.0,12.0,,,
1949-6,3195,9.5(17),4.0,42.0,1.0,0.0,11.0,946.6(04),1015.2,940.8,15.6,34.0(30),20.4,12.0,0.0,8.0,0.0,18.0,73.0,5.0,9.5(01),109.0,0.0,0.0,1308.0,26.9,7.0,6.0,0.0,19.0,0.0,21.9,28.2,0.0,934.7(01),4.0,3.0,18/18.6(09),0.0,253.0,11.0,,,
1949-7,3195,18.8(10),1.0,34.0,0.0,0.0,11.8,948.3(10),1014.3,941.1,19.3,39.1(04),24.6,22.0,0.0,16.0,1.0,14.0,80.0,4.0,14.3(17),112.0,0.0,0.0,1813.0,41.3,4.0,5.0,0.0,21.8,0.0,26.0,32.6,0.0,935.5(07),4.0,2.0,32/17.2(03),0.0,216.0,10.0,,,
1949-8,3195,9.1(30),2.0,31.0,0.0,0.0,11.5,946.2(23),1014.4,941.2,19.7,37.0(17),23.2,26.0,0.0,19.0,0.0,10.0,83.0,2.0,15.2(29),104.0,0.0,0.0,2038.0,9.3,3.0,0.0,0.0,23.0,0.0,26.4,33.1,0.0,934.7(08),1.0,3.0,05/20.0(28),0.0,235.0,11.0,,,
1949-9,3195,29.2(10),11.0,64.0,2.0,1.0,6.4,948.1(16),1015.3,940.4,15.4,32.8(04),18.7,1.0,0.0,4.0,5.0,15.0,51.0,15.0,10.3(25),144.0,0.0,1.0,726.0,112.1,13.0,4.0,0.0,15.5,0.0,19.9,24.4,0.0,933.0(04),11.0,4.0,27/21.1(05),0.0,202.0,11.0,,,
1949-10,3195,2.5(03),2.0,63.0,0.0,3.0,8.1,952.2(13),1021.4,944.6,10.5,24.6(12),15.6,0.0,0.0,14.0,0.0,15.0,73.0,4.0,3.2(28),109.0,0.0,1.0,553.0,3.0,5.0,1.0,0.0,14.0,0.0,15.1,19.6,0.0,937.3(07),1.0,,,,,,,,
1949-11,3195,38.0(18),9.0,66.0,0.0,1.0,5.1,949.9(14),1016.2,938.3,5.8,22.0(11),13.2,0.0,0.0,6.0,1.0,15.0,51.0,11.0,0.2(27),78.0,1.0,4.0,478.0,60.8,12.0,0.0,0.0,5.0,0.0,9.5,13.2,0.0,920.9(19),7.0,3.0,25/20.8(23),0.0,200.0,11.0,,,
1949-12,3195,11.9(01),16.0,79.0,0.0,14.0,3.6,952.7(17),1020.6,941.5,3.9,12.5(03),8.3,0.0,5.0,7.0,1.0,8.0,38.0,10.0,-2.4(12),78.0,0.0,17.0,232.0,34.8,6.0,0.0,5.0,4.6,2.0,6.3,8.7,0.0,924.6(30),5.0,6.0,07/22.2(13),0.0,194.0,12.0,,,
1949-13,3195,38.0(18/nov),88.0,55.0,3.0,28.0,7.9,957.4(22/feb),1018.3,941.8,10.1,39.1(04/jul),24.6,61.0,6.0,120.0,10.0,157.0,64.0,88.0,-3.0(01/feb),92.0,1.0,37.0,11358.0,402.0,91.0,18.0,20.0,4.6,3.0,15.1,20.1,0.0,917.7(02/ene),58.0,,,,,,,,
1950-1,3195,3.0(09),10.0,71.0,0.0,9.0,5.6,954.7(14),1022.0,942.5,1.7,15.5(04),5.8,0.0,0.0,7.0,0.0,14.0,58.0,5.0,-2.5(20),64.0,0.0,16.0,449.0,6.6,4.0,0.0,6.0,3.0,2.0,5.4,9.2,0.0,932.5(24),2.0,3.0,36/20.6(18),0.0,225.0,8.0,,,
1950-2,3195,16.4(03),5.0,68.0,0.0,8.0,6.6,956.2(09),1023.3,944.4,3.4,19.0(22),7.9,0.0,2.0,7.0,1.0,16.0,62.0,7.0,-0.4(15),70.0,0.0,7.0,642.0,28.3,4.0,0.0,3.0,5.2,3.0,7.8,12.2,0.0,926.1(25),5.0,,,,223.0,10.0,,,
1950-3,3195,11.0(18),4.0,54.0,2.0,2.0,8.2,953.7(07),1019.9,942.1,5.2,23.6(25),9.8,0.0,0.0,10.0,1.0,17.0,69.0,5.0,-1.0(03),70.0,0.0,7.0,822.0,17.9,4.0,0.0,2.0,10.6,1.0,10.8,16.3,0.0,932.1(26),4.0,,,,208.0,10.0,,,
1950-4,3195,0.9(18),1.0,48.0,0.0,1.0,10.1,947.5(29),1014.9,938.2,6.3,27.2(10),11.6,0.0,0.0,9.0,0.0,20.0,76.0,3.0,-0.2(16),72.0,0.0,3.0,977.0,1.4,3.0,0.0,1.0,13.7,0.0,12.8,19.2,0.0,927.5(18),0.0,7.0,29/23.9(14),0.0,272.0,11.0,,,
1950-5,3195,8.0(21),5.0,57.0,0.0,1.0,8.5,948.2(28),1014.2,938.3,10.1,26.9(04),13.7,0.0,0.0,3.0,0.0,23.0,59.0,11.0,6.8(22),100.0,0.0,2.0,897.0,27.8,12.0,1.0,0.0,14.7,0.0,15.6,21.1,0.0,930.3(17),10.0,4.0,27/21.1(21),0.0,245.0,12.0,,,
1950-6,3195,8.5(06),2.0,51.0,0.0,0.0,11.9,946.6(25),1015.8,941.4,15.6,36.5(29),22.8,11.0,0.0,11.0,0.0,17.0,79.0,4.0,11.3(17),134.0,0.0,0.0,1170.0,17.9,4.0,1.0,0.0,18.4,0.0,21.8,27.9,0.0,935.9(14),3.0,5.0,11/18.6(07),0.0,224.0,13.0,,,
1950-7,3195,16.0(25),3.0,42.0,0.0,1.0,12.8,946.3(19),1012.8,939.7,19.6,35.5(31),22.6,26.0,0.0,23.0,1.0,5.0,87.0,2.0,12.9(05),146.0,0.0,0.0,1860.0,16.2,2.0,1.0,0.0,24.5,0.0,26.0,32.5,0.0,933.3(02),1.0,3.0,27/18.6(04),0.0,216.0,12.0,,,
1950-8,3195,11.0(21),1.0,47.0,0.0,0.0,11.9,944.7(21),1011.9,938.3,17.4,34.0(01),20.3,17.0,0.0,11.0,1.0,19.0,87.0,1.0,12.7(29),141.0,0.0,0.0,1612.0,11.0,1.0,1.0,0.0,23.8,0.0,23.5,29.6,0.0,933.0(17),1.0,4.0,32/19.4(21),0.0,227.0,13.0,,,
1950-9,3195,8.5(29),4.0,53.0,0.0,1.0,8.8,950.7(23),1016.7,941.8,14.5,31.5(09),19.9,3.0,0.0,10.0,0.0,16.0,70.0,3.0,8.1(27),129.0,0.0,1.0,1136.0,13.2,4.0,2.0,0.0,15.0,0.0,20.1,25.6,0.0,934.5(25),2.0,2.0,05/16.9(21),0.0,211.0,10.0,,,
